CNES,COMPETEN,CODUFMUN,COD_CEP,NATUREZA,VINC_SUS,TP_UNID,SERAP02P,SERAP02T,year
6995632,201501,430940,99200000,Privada,0,39,0,0,2015
7184166,201501,430940,99200000,Privada,0,39,0,0,2015
7447663,201501,430940,99200000,Privada,0,39,0,0,2015
7477171,201501,430940,99200000,Privada,0,39,0,0,2015
2256169,201501,430950,97950000,Privada,1,39,0,0,2015
6506798,201501,430950,97950000,Privada,0,39,0,0,2015
6642861,201501,430950,97950000,Privada,0,39,0,0,2015
6897754,201501,430950,97950000,Privada,1,39,0,0,2015
7458347,201501,430950,97950000,Publica,1,39,0,0,2015
2249693,201501,430960,98920000,Privada,1,39,0,0,2015
2250586,201501,430960,98920000,Privada,1,39,0,0,2015
5306876,201501,430960,98920000,Privada,0,39,0,0,2015
6647103,201501,430960,98920000,Privada,0,39,0,0,2015
7433697,201501,430960,98920000,Privada,0,39,0,0,2015
2261243,201501,430965,96460000,Publica,1,02,1,0,2015
2261650,201501,430965,96460000,Privada,1,39,0,0,2015
5658861,201501,430965,96460000,Publica,1,04,1,0,2015
5881099,201501,430970,98670000,Privada,0,39,0,0,2015
7365683,201501,430970,98670000,Privada,0,39,0,0,2015
2233665,201501,430975,96925000,Publica,1,02,1,0,2015
3549895,201501,430975,96925000,Privada,1,39,0,0,2015
5495091,201501,430975,96925000,Publica,1,02,1,0,2015
6558925,201501,430975,96925000,Publica,1,68,1,0,2015
2246538,201501,430980,99940000,Privada,1,39,0,0,2015
6318673,201501,430980,99940000,Privada,1,39,0,0,2015
2244942,201501,430990,95305000,Privada,1,39,0,0,2015
2244950,201501,430990,95305000,Publica,1,01,1,0,2015
6255000,201501,430990,95305000,Privada,1,39,0,0,2015
6307272,201501,430990,95305000,Privada,1,39,0,0,2015
2246384,201501,430995,99320000,Publica,1,02,1,0,2015
7317786,201501,430995,99320000,Privada,1,39,0,0,2015
2263335,201501,431000,98200000,Privada,1,39,0,0,2015
2263343,201501,431000,98200000,Privada,1,39,0,0,2015
3168131,201501,431000,98200000,Privada,1,39,0,0,2015
3319628,201501,431000,98200000,Privada,1,39,0,0,2015
3540960,201501,431000,98200000,Privada,1,39,0,0,2015
3747689,201501,431000,98200000,Privada,1,39,0,0,2015
3749533,201501,431000,98200000,Privada,1,39,0,0,2015
3791750,201501,431000,98200000,Privada,1,39,0,0,2015
5987431,201501,431000,98200000,Privada,1,39,0,0,2015
6138861,201501,431000,98200000,Privada,1,39,0,0,2015
6153976,201501,431000,98200000,Privada,0,39,0,0,2015
6228755,201501,431000,98200000,Privada,1,39,0,0,2015
6489249,201501,431000,98200000,Publica,1,39,0,0,2015
7174888,201501,431000,98200000,Privada,1,39,0,0,2015
7387059,201501,431000,98200000,Privada,1,39,0,0,2015
7467176,201501,431000,98200000,Privada,1,39,0,0,2015
7531834,201501,431000,98200000,Privada,0,39,0,0,2015
7532377,201501,431000,98200000,Privada,1,39,0,0,2015
7533055,201501,431000,98200000,Privada,1,39,0,0,2015
7587139,201501,431000,98200000,Privada,1,39,0,0,2015
7641222,201501,431000,98200000,Privada,0,39,0,0,2015
2226723,201501,431010,95650000,Privada,1,39,0,0,2015
2226731,201501,431010,95650000,Privada,1,39,0,0,2015
5471303,201501,431010,95650000,Privada,1,39,0,0,2015
6275559,201501,431010,95650000,Publica,1,39,1,0,2015
2260204,201501,431020,98700000,Publica,1,04,1,0,2015
2260492,201501,431020,98700000,Publica,1,39,0,0,2015
2260549,201501,431020,98700000,Privada,1,39,0,0,2015
2260670,201501,431020,98700000,Privada,1,39,0,0,2015
2260719,201501,431020,98700000,Privada,1,39,0,0,2015
2260816,201501,431020,98700000,Publica,1,39,0,0,2015
2261030,201501,431020,98700000,Publica,1,05,1,0,2015
2261057,201501,431020,98700000,Publica,1,05,1,0,2015
2265915,201501,431020,98700000,Privada,1,39,0,0,2015
3461467,201501,431020,98700000,Privada,0,39,0,0,2015
3533654,201501,431020,98700000,Privada,0,39,0,0,2015
3590674,201501,431020,98700000,Privada,1,39,0,0,2015
3968243,201501,431020,98700000,Privada,0,39,0,0,2015
5188075,201501,431020,98700000,Privada,0,39,0,0,2015
6360068,201501,431020,98700000,Privada,0,39,0,0,2015
6391362,201501,431020,98700000,Privada,0,39,0,0,2015
6467407,201501,431020,98700000,Privada,0,39,0,0,2015
6470092,201501,431020,98700000,Privada,1,39,0,0,2015
6561667,201501,431020,98700000,Privada,1,39,0,0,2015
6853749,201501,431020,98700000,Privada,1,39,0,0,2015
6869548,201501,431020,98700000,Privada,1,39,0,0,2015
6923674,201501,431020,98700000,Publica,1,02,1,0,2015
7052081,201501,431020,98700000,Privada,0,39,0,0,2015
7121377,201501,431020,98700000,Privada,0,39,0,0,2015
2251167,201501,431030,95990000,Publica,1,01,1,0,2015
3171744,201501,431030,95990000,Privada,1,39,0,0,2015
2224496,201501,431033,95625000,Privada,1,39,0,0,2015
2257696,201501,431033,95625000,Publica,1,73,1,0,2015
7171617,201501,431033,95625000,Privada,1,39,0,0,2015
2251930,201501,431036,95885000,Publica,1,02,1,0,2015
3887138,201501,431036,95885000,Privada,1,39,0,0,2015
6925189,201501,431036,95885000,Publica,1,02,1,0,2015
7621973,201501,431036,95885000,Privada,1,39,0,0,2015
3966259,201501,431040,98915000,Publica,1,36,1,0,2015
2240629,201501,431043,95240000,Publica,1,68,1,0,2015
7101732,201501,431043,95240000,Privada,0,39,0,0,2015
7378149,201501,431050,98460000,Privada,0,39,0,0,2015
2241471,201501,431053,97185000,Publica,1,02,1,0,2015
7528140,201501,431057,95997000,Privada,1,39,0,0,2015
2247895,201501,431060,97650000,Privada,1,39,0,0,2015
3055477,201501,431060,97650000,Publica,1,04,1,0,2015
3616037,201501,431060,97650000,Privada,0,39,0,0,2015
3801136,201501,431060,97650000,Privada,0,39,0,0,2015
6629830,201501,431060,97650000,Publica,1,39,0,0,2015
7051603,201501,431060,97650000,Privada,0,39,0,0,2015
7456808,201501,431065,95538000,Publica,1,04,1,0,2015
2248654,201501,431070,99760000,Publica,1,02,1,0,2015
2248670,201501,431070,99760000,Publica,1,02,1,0,2015
2248697,201501,431070,99760000,Publica,1,02,1,0,2015
2248700,201501,431070,99760000,Publica,1,02,1,0,2015
2249340,201501,431070,99760000,Publica,1,02,1,0,2015
2249650,201501,431070,99760000,Publica,1,15,1,0,2015
2229145,201501,431080,93900000,Privada,0,39,0,0,2015
2700549,201501,431080,93900000,Publica,1,36,1,0,2015
3144291,201501,431080,93900000,Privada,0,39,0,0,2015
3451267,201501,431080,93900000,Publica,1,39,0,0,2015
3507653,201501,431080,93900000,Privada,0,39,0,0,2015
5008794,201501,431080,93900000,Privada,0,39,0,0,2015
5498082,201501,431080,93900000,Privada,0,39,0,0,2015
6273637,201501,431080,93900000,Privada,0,39,0,0,2015
6273645,201501,431080,93900000,Privada,0,39,0,0,2015
6302599,201501,431080,93900000,Privada,0,39,0,0,2015
6859895,201501,431080,93900000,Publica,1,70,1,0,2015
6939473,201501,431080,93900000,Privada,0,39,0,0,2015
7190344,201501,431080,93900000,Privada,0,39,0,0,2015
6054374,201501,431085,98350000,Privada,1,39,0,0,2015
2232804,201501,431100,96300000,Privada,0,39,0,0,2015
2700468,201501,431100,96300000,Publica,1,70,1,0,2015
3281353,201501,431100,96300000,Privada,1,39,0,0,2015
3350088,201501,431100,96300000,Privada,1,39,0,0,2015
3488845,201501,431100,96300000,Privada,1,39,0,0,2015
3999920,201501,431100,96300000,Privada,1,39,0,0,2015
5853222,201501,431100,96300000,Publica,1,39,1,0,2015
2243008,201501,431110,97760000,Privada,1,39,0,0,2015
2244152,201501,431110,97760000,Publica,1,05,1,0,2015
3951847,201501,431110,97760000,Privada,1,39,0,0,2015
6053610,201501,431110,97760000,Privada,0,39,0,0,2015
2241196,201501,431112,95420000,Publica,1,15,1,0,2015
6309569,201501,431112,95420000,Privada,1,39,0,0,2015
2243024,201501,431113,98175000,Publica,1,02,1,0,2015
3409732,201501,431115,98180000,Publica,1,15,1,0,2015
2241846,201501,431120,98130000,Publica,1,02,1,0,2015
2241862,201501,431120,98130000,Privada,0,39,0,0,2015
2241870,201501,431120,98130000,Privada,0,39,0,0,2015
2241889,201501,431120,98130000,Privada,0,39,0,0,2015
2244098,201501,431120,98130000,Publica,1,05,1,0,2015
5211573,201501,431120,98130000,Publica,0,36,1,0,2015
5583136,201501,431120,98130000,Publica,1,02,1,0,2015
6053602,201501,431120,98130000,Privada,1,39,0,0,2015
7236131,201501,431120,98130000,Privada,0,39,0,0,2015
7576633,201501,431120,98130000,Publica,1,04,1,0,2015
7089465,201501,431125,99340000,Privada,1,39,0,0,2015
2244721,201501,431130,95300000,Privada,1,39,0,0,2015
2246619,201501,431130,95300000,Publica,1,02,1,0,2015
2265516,201501,431130,95300000,Privada,1,39,0,0,2015
2707837,201501,431130,95300000,Privada,0,39,0,0,2015
2707861,201501,431130,95300000,Privada,1,39,0,0,2015
2251752,201501,431140,95900000,Privada,1,39,0,0,2015
2251760,201501,431140,95900000,Privada,1,39,0,0,2015
2251779,201501,431140,95900000,Privada,1,39,0,0,2015
2251787,201501,431140,95900000,Privada,1,39,0,0,2015
2251795,201501,431140,95900000,Privada,1,39,0,0,2015
